"","job_title","Company","Salary"
"561","Pharmacist","Actuant",55000
"562","Pharmacist","Acxiom Corporation",75000
"563","Pharmacist","Adobe Systems Incorporated",77697.79
"564","Pharmacist","American International Group, Inc. (AIG)",60000
"565","Pharmacist","ABB Ltd.",63859.38
"566","Pharmacist","AllianceBernstein L.P.",51575
"567","Pharmacist","Citizens Financial Group, Inc.",54666.05
"568","Pharmacist","CIT Group Inc",56250
"569","Pharmacist","CITGO Petroleum Corporation",81500
"570","Pharmacist","CHS, Inc.",52500
"571","Pharmacist","Children's Hospital of Los Angeles",65000
"572","Pharmacist","Charles Schwab & Co., Inc.",60000
"573","Pharmacist","Commonwealth Financial Network",56000
"574","Pharmacist","CSRA Inc.",73697.64
"575","Pharmacist","Comcast Spotlight",57276.42
"576","Pharmacist","Boston Scientific Corporation",71657.38
"577","Pharmacist","Capital One Financial Corp",80899.72
"578","Pharmacist","CACI International Inc",56250
"579","Pharmacist","Caldwell Companies",66500
"580","Pharmacist","Equinix, Inc.",54500
"581","Pharmacist","Ericsson Inc.",75252.5
"582","Pharmacist","Edelman Worldwide",53083.36
"583","Pharmacist","Dominion Enterprises, Inc.",NA
"584","Pharmacist","Delta Air Lines Inc",65000
"585","Pharmacist","Depository Trust and Clearing Corporation",62989.69
"586","Pharmacist","Deutsche Bank",70000
"587","Pharmacist","Direct Energy",60098.18
"588","Pharmacist","Federal Reserve Bank of San Francisco",75500
"589","Pharmacist","Federal Reserve Bank",74966.2
"590","Pharmacist","Fluor Corporation",76883.12
"591","Pharmacist","Fifth Third Bank (5/3 Bank)",57452.43
"592","Pharmacist","Fresenius Medical Care North America",66466.17
"593","Pharmacist","Henry Schein, Inc.",61000
"594","Pharmacist","Harvard University",68060
"595","Pharmacist","HCA Physician Services",62120.72
"596","Pharmacist","Hewlett-Packard Company",61342.73
"597","Pharmacist","GEODIS",59269.27
"598","Pharmacist","General Mills, Inc.",62733.99
"599","Pharmacist","Great Western Bank",55000
"600","Pharmacist","IBERIABANK",65000
"601","Pharmacist","InComm",57500
"602","Pharmacist","International Paper Co",59877.91
"603","Pharmacist","Johnson Controls Inc",55659.19
"604","Pharmacist","Intermountain Health Care, Inc.",50000
"605","Pharmacist","iXP Corporation",65908.49
"606","Pharmacist","J.B. Hunt Transport, Inc.",45781.42
"607","Pharmacist","J.P. Morgan Asset Management",76000
"608","Pharmacist","Nextgen Healthcare",45000
"609","Pharmacist","Netjets, Inc.",69031.36
"610","Pharmacist","Meritor Automotive Inc",55682.23
"611","Pharmacist","North Shore - Lij Health System",58243.14
"612","Pharmacist","McKesson Corp.",63142.62
"613","Pharmacist","Metropolitan Life Insurance Company (MetLife)",57487.04
"614","Pharmacist","L Brands, Inc.",62146.91
"615","Pharmacist","Quill Corporation",54496.89
"616","Pharmacist","R.R. Donnelley & Sons Company",63000
"617","Pharmacist","PSA Airlines, Inc",38925
"618","Pharmacist","Polyone Corporation",67407.41
"619","Pharmacist","Paypal, Inc.",75000
"620","Pharmacist","Stanford University",82424.24
"621","Pharmacist","Sanford Health",56617.04
"622","Pharmacist","Protective Life Corporation",51500
"623","Pharmacist","Sears Holdings Corporation",54666.05
"624","Pharmacist","TD Banknorth",63871.29
"625","Pharmacist","Teva Pharmaceuticals USA",56249.5
"626","Pharmacist","SYSCO Corporation",71000
"627","Pharmacist","Target Corporation",60654.72
"628","Pharmacist","State Street Bank",63873.93
"629","Pharmacist","State Street Corporation",65000
"630","Pharmacist","State Street Global Advisors",55000
"631","Pharmacist","U.S. Postal Service (USPS)",87000
"632","Pharmacist","UBS AG",56500
"633","Pharmacist","University of Maryland Medical System",61984.28
"634","Pharmacist","University of California at Los Angeles (UCLA)",57774.99
"635","Pharmacist","The Wonderful Company LLC",51000.94
"636","Pharmacist","WestRock Company",62199.36
"637","Pharmacist","Weyerhaeuser Company",55000
"638","Pharmacist","WellStar Health System",54591
"639","Pharmacist","Verizon Wireless",47521.77
"640","Pharmacist","UTC Aerospace Systems",63076.62
"641","Pharmacist","Visa, Inc.",98734.18
"642","Pharmacist","Volvo Financial Services",61938.79
"643","Pharmacist","Wabash National Corporation",63752.12
"644","Pharmacist","Yale University",72075.22
"645","Pharmacist","Yum! Brands, Inc.",68891.02
"646","Pharmacist","Zayo Group, LLC.",52481.86
"647","Pharmacist","ZF Lemforder Corporation",62650
"648","Pharmacist","Yahoo! Inc.",66466.17
"649","Pharmacist","Yale New Haven Health",73500
"650","Pharmacist","Ward Trucking Corp.",37912.5
"651","Pharmacist","Warner Bros. Entertainment Inc.",NA
"652","Pharmacist","Vista Staffing Solutions, Inc.",50000
"653","Pharmacist","Vantiv",55000
"654","Pharmacist","Wesco International, Inc.",66250
"655","Pharmacist","World Wide Technology, Inc.",49454.55
"656","Pharmacist","Wyndham Vacation Ownership, Inc.",51097.6
"657","Pharmacist","Wyndham Worldwide Corporation",51323.66
"658","Pharmacist","Wintrust Financial Corporation",50738.92
"659","Pharmacist","The Polyclinic",78503.23
"660","Pharmacist","The Kroger Company",50050.46
"661","Pharmacist","The Lincoln Electric Company",51900
"662","Pharmacist","U.S. Bancorp",63000
"663","Pharmacist","Turner Broadcasting",52000
"664","Pharmacist","Triad Retail Media",59519.81
"665","Pharmacist","Thomson Reuters",62936.51
"666","Pharmacist","United States Steel Corporation",70988.55
"667","Pharmacist","University of Southern California (USC)",62510.09
"668","Pharmacist","University of California, Davis (UC Davis)",75000
"669","Pharmacist","UBS",56000
"670","Pharmacist","U.S. Marine Corps",53500
"671","Pharmacist","Stifel Nicolaus & Company, Incorporated",65000
"672","Pharmacist","Stratasys, Inc.",50598.92
"673","Pharmacist","Summit Financial Group",45825
"674","Pharmacist","TD Ameritrade, Inc",65750
"675","Pharmacist","TD Bank, N.A.",59996.79
"676","Pharmacist","Tesoro Petroleum Corporation",61057.18
"677","Pharmacist","Texas Education Agency",75615.32
"678","Pharmacist","Texas Instruments, Inc.",70120
"679","Pharmacist","The Coca-Cola Company",55500
"680","Pharmacist","The Hershey Company",55955.06
"681","Pharmacist","The Boston Consulting Group, Inc.",62200.76
"682","Pharmacist","Select Portfolio Servicing, Inc.",59740.59
"683","Pharmacist","Science Applications International Corporation (SAIC)",59500
"684","Pharmacist","Republic Services Inc",68083.57
"685","Pharmacist","Rochester Regional Health",48851.85
"686","Pharmacist","Rockwell Automation, Inc.",60172.98
"687","Pharmacist","Ropes & Gray Llp",72891
"688","Pharmacist","RSA Security LLC",60303.31
"689","Pharmacist","S&P",84363.18
"690","Pharmacist","Starwood Vacation Ownership, Inc.",54044.94
"691","Pharmacist","State Employees' Credit Union",56500
"692","Pharmacist","Slalom Consulting",76302.36
"693","Pharmacist","Southern California Edison Company",82500
"694","Pharmacist","Siemens Medical",69244.58
"695","Pharmacist","Shire Pharmaceuticals",65464.86
"696","Pharmacist","Shea Homes LLC",79845
"697","Pharmacist","PeaceHealth",71288.29
"698","Pharmacist","Polo Ralph Lauren Corp",60983.61
"699","Pharmacist","Pharmaceutical Product Development (PPD), Inc",55272.85
"700","Pharmacist","Paychex, Inc.",48365.33
"701","Pharmacist","Omnicom Group Inc",56000
"702","Pharmacist","ON Semiconductor",54594.38
"703","Pharmacist","Prudential Financial Inc.",73900
"704","Pharmacist","PPG Industries, Inc.",75662.91
"705","Pharmacist","Pratt and Whitney",56000
"706","Pharmacist","PricewaterhouseCoopers",43448.28
"707","Pharmacist","Procter & Gamble Co",70780.71
"708","Pharmacist","Promedica Health Systems",50867.88
"709","Pharmacist","Public Financial Management",52071.91
"710","Pharmacist","Qualcomm Inc",63780
"711","Pharmacist","Rabobank, N.A.",67000
"712","Pharmacist","Raymond James & Associates, Inc.",54280.77
"713","Pharmacist","Raytheon Space and Airborne Systems",55000
"714","Pharmacist","Live Nation, Inc.",47500
"715","Pharmacist","Land O' Lakes, Inc",65650
"716","Pharmacist","L'Oreal USA",60000
"717","Pharmacist","Lenovo Group",56500
"718","Pharmacist","LexisNexis",51115.71
"719","Pharmacist","Liberty Mutual Insurance Group",62060.49
"720","Pharmacist","Kraft Heinz Company",60000
"721","Pharmacist","Kindred Healthcare",55955.06
"722","Pharmacist","Mercy Hospital",52535.23
"723","Pharmacist","Mental Health Systems, Inc.",61006.94
"724","Pharmacist","Medtronic, Inc.",61250
"725","Pharmacist","Meggitt Aerospace",56339.31
"726","Pharmacist","Medical Mutual of Ohio",53527.3
"727","Pharmacist","Massachusetts General Hospital",62149.98
"728","Pharmacist","Magneti Marelli",60000
"729","Pharmacist","Marathon Petroleum Company, LLC",70000
"730","Pharmacist","Marcus and Millichap",42250
"731","Pharmacist","Marsh & Mclennan Companies Inc",69000
"732","Pharmacist","North Memorial Health Care",64400
"733","Pharmacist","NXP Semiconductors Inc.",65000
"734","Pharmacist","New York University (NYU)",67084.2
"735","Pharmacist","NetApp",86712.25
"736","Pharmacist","NiSource",53000
"737","Pharmacist","Molson Coors Brewing Company",57250
"738","Pharmacist","Morgan Stanley Investment Management",48000
"739","Pharmacist","Multicare Health Systems",62500
"740","Pharmacist","Milliman, Incorporated",50218.91
"741","Pharmacist","Milwaukee Electric Tool Corporation",61971.78
"742","Pharmacist","Natixis",85000
"743","Pharmacist","NBC",63000
"744","Pharmacist","NEOGOV",55000
"745","Pharmacist","Jacobs Engineering Group Inc",71898.51
"746","Pharmacist","Janus Capital Group",55000
"747","Pharmacist","Johns Hopkins Healthcare",65184.11
"748","Pharmacist","Johns Hopkins University",57172.77
"749","Pharmacist","JPMorgan Chase & Co.",70000
"750","Pharmacist","Huntsman Corporation",58712.84
"751","Pharmacist","Houghton Mifflin Company",52406.06
"752","Pharmacist","HP Inc.",65414.19
"753","Pharmacist","Green Mountain Coffee Roasters, Inc.",64450.54
"754","Pharmacist","H Lee Moffitt Cancer Center and Research Institute",55000
"755","Pharmacist","GP Strategies Corporation",62288.27
"756","Pharmacist","Hilton Worldwide",66000
"757","Pharmacist","Holman Enterprise",55041.72
"758","Pharmacist","Honeywell International Inc",75000
"759","Pharmacist","Harris Group Inc.",87000
"760","Pharmacist","Hercules Real Estate",48495.92
"761","Pharmacist","General Dynamics Electric Boat",60766.43
"762","Pharmacist","FTI Consulting, Inc.",65243.69
"763","Pharmacist","Gannett Co Inc",53675.32
"764","Pharmacist","Geico",61324.3
"765","Pharmacist","Gemalto, Inc.",58491.24
"766","Pharmacist","First Data Corporation",52700
"767","Pharmacist","Freddie Mac",65000
"768","Pharmacist","Federal Reserve Bank of Chicago",52000
"769","Pharmacist","Federated Investors, Inc.",59412.77
"770","Pharmacist","Fiat Group Automobiles UK Ltd",62891.02
"771","Pharmacist","Facebook Inc",71625
"772","Pharmacist","Epiq Systems, Inc",59432.77
"773","Pharmacist","DELTA Resources, Inc.",55000
"774","Pharmacist","Dominion Resources Inc",54000
"775","Pharmacist","Duff & Phelps, LLC",57440.93
"776","Pharmacist","Docutech Corp",49131.76
"777","Pharmacist","CVS / Pharmacy",77500
"778","Pharmacist","Electronic Arts Inc.",70985.92
"779","Pharmacist","Emerson Electric Co",64860.67
"780","Pharmacist","Emerson Process Management",50075.85
"781","Pharmacist","ECS Federal, LLC.",56356.21
"782","Pharmacist","Edelman Public Relations Company",49131.76
"783","Pharmacist","Dyson",60978.4
"784","Pharmacist","E. & J. Gallo Winery",64297.08
"785","Pharmacist","Eaton Corporation",59109.15
"786","Pharmacist","C.V.S.",59412.77
"787","Pharmacist","Cardinal Health, Inc.",52457.14
"788","Pharmacist","Cardiovascular Institute of The South",48000
"789","Pharmacist","Cardone Industries Inc",68500
"790","Pharmacist","Cerner Corporation",56000
"791","Pharmacist","CGI Group Inc.",61000
"792","Pharmacist","British Petroleum (BP)",94599.56
"793","Pharmacist","BMW of North America, LLC",58093.31
"794","Pharmacist","Beth Israel Deaconess Medical Center",45781.42
"795","Pharmacist","BHP Billiton",100140.72
"796","Pharmacist","Bimbo Bakeries Usa Inc",60000
"797","Pharmacist","BJC HealthCare",54450
"798","Pharmacist","Black and Decker Corporation",55000
"799","Pharmacist","Blackboard, Inc.",58500
"800","Pharmacist","BlackRock Financial Management, Inc.",65000
"801","Pharmacist","Comdata Corporation",51655.06
"802","Pharmacist","CME Group Inc.",67567.14
"803","Pharmacist","Coca-Cola Enterprises, Inc.",70592
"804","Pharmacist","Conduent Inc.",80000
"805","Pharmacist","Conifer Realty, LLC",36500
"806","Pharmacist","ConocoPhillips Company",68800.45
"807","Pharmacist","Consumer Financial Protection Bureau",94217.51
"808","Pharmacist","Community Health Systems",53500
"809","Pharmacist","Compass Group",63750
"810","Pharmacist","Coventry First",45000
"811","Pharmacist","Chase Bank",50400
"812","Pharmacist","Cincinnati Children's Hospital Medical Center",47732.93
"813","Pharmacist","Cleveland Clinic Health Systems",62250
"814","Pharmacist","Allianz",59344.11
"815","Pharmacist","Aerojet",86250
"816","Pharmacist","Allison Transmission",59198.31
"817","Pharmacist","American Medical Response",66123
"818","Pharmacist","American Institutes For Research",77993.67
"819","Pharmacist","ALM First Financial Advisors",55000
"820","Pharmacist","Aluminum Company Of America (ALCOA)",62000
"821","Pharmacist","ADT Security Services, Inc.",48199.79
"822","Pharmacist","Adventist Health",64552.5
"823","Pharmacist","Akebono Corporation",66000
"824","Pharmacist","Alert Logic",71511.57
"825","Pharmacist","7-Eleven, Inc.",62400
"826","Pharmacist","Baptist Health",65354.64
"827","Pharmacist","Barclays Bank PLC",88750
"828","Pharmacist","Autodesk, Inc.",NA
"829","Pharmacist","Autoliv Inc.",56762.17
"830","Pharmacist","Automatic Data Processing, Inc. (ADP)",57808.16
"831","Pharmacist","Amphenol Aerospace",43284.14
"832","Pharmacist","AMRI Inc.",74800
"833","Pharmacist","Chobani",58742.64
"834","Pharmacist","Broadridge Financial Solutions, Inc.",60850
"835","Pharmacist","EMC Corporation",62446.04
"836","Pharmacist","General Electric (GE) Capital",61041.89
"837","Pharmacist","OptumHealth, Inc.",68489.38
"838","Pharmacist","The Gap Inc.",76302.36
"839","Pharmacist","University of California San Francisco (UCSF) Medical Center",80000
"840","Pharmacist","Williams Sonoma Incorporated",43017.75
"841","Pharmacist","Walgreen Co.",57642.58
"842","Pharmacist","Usaa Insurance",53400
"843","Pharmacist","Xerox Corporation",60000
"844","Pharmacist","TCF Financial Corp",50000
"845","Pharmacist","Lions Gate",60000
"846","Pharmacist","HNTB Corporation",NA
"847","Pharmacist","Huntington Bancshares Inc",52873.84
"848","Pharmacist","Itron, Incorporated",50000
"849","Pharmacist","CSX Corp",63000
"850","Pharmacist","Accenture Technology Solutions",56000
"851","Pharmacist","Allina Hospitals and Clinics",66750
"852","Pharmacist","Apptio",84243.32
"853","Pharmacist","Kennametal Inc.",59450
"854","Pharmacist","Evergreen Packaging, Inc.",62091.4
"855","Pharmacist","Saba Software Inc.",72670
"856","Pharmacist","CliftonLarsonAllen",64649.44
"857","Pharmacist","EY (Ernst & Young)",76085.72
"858","Pharmacist","CBRE Group",60726.77
"859","Pharmacist","Baker Tilly Virchow Krause, LLP",67381.34
"860","Pharmacist","Carr, Riggs & Ingram, LLC",59365.58
"861","Pharmacist","Kinder Morgan Inc.",81896.57
"862","Pharmacist","PricewaterhouseCoopers",76282.97
"863","Pharmacist","Lockheed Martin Corp",66508.01
"864","Pharmacist","KPMG, LLP",76734.6
"865","Pharmacist","Wipfli, Llp",58207.41
"866","Pharmacist","Jones Lang LaSalle",69795.44
"867","Pharmacist","BDO Seidman, LLP",65772.38
"868","Pharmacist","Myers and Stauffer",57825.7
"869","Pharmacist","The PNC Financial Services Group, Inc.",59325.02
"870","Pharmacist","UnitedHealth Group",65542.12
"871","Pharmacist","NRG Energy, Inc.",84466.56
"872","Pharmacist","Robert Half International Inc.",59412.77
"873","Pharmacist","Expedia, Inc.",77165.94
"874","Pharmacist","First Data Corporation",59239.15
"875","Pharmacist","Reading Municipal Light Department",94000
"876","Pharmacist","HCA, Inc.",74724.16
"877","Pharmacist","Georgia-Pacific Corporation",69801.79
"878","Pharmacist","Ascension Health",62911.55
"879","Pharmacist","Deloitte",66550
"880","Pharmacist","Jet Aviations",76496.73
"881","Pharmacist","Live Nation, Inc.",60297.57
"882","Pharmacist","Yale University",79207.28
"883","Pharmacist","Abc Corp.",72000
"884","Pharmacist","SS&C Technologies, Inc.",50010.33
"885","Pharmacist","Seaboard Marine, Ltd.",74536.74
"886","Pharmacist","FIS",66536.98
"887","Pharmacist","Warby Parker",78610.81
"888","Pharmacist","Loudoun Medical Group",81530.77
"889","Pharmacist","Withum Smith and Brown",70049.26
"890","Pharmacist","Extra Space Storage Inc.",57000
"891","Pharmacist","Marathon Oil Corporation",80000
"892","Pharmacist","The Siegfried Group, LLP",85610.73
"893","Pharmacist","Enterprise Holdings",59412.77
"894","Pharmacist","OptumHealth, Inc.",66689.51
"895","Pharmacist","Groupon, Inc.",81423.31
"896","Pharmacist","Diapoules & Feinstein",NA
"897","Pharmacist","Grease Monkey",63871.29
"898","Pharmacist","Verizon Communications, Inc.",69942.86
"899","Pharmacist","Novogradac and Company Llp",58000
"900","Pharmacist","The Boeing Company",86000
"901","Pharmacist","Cincinnati Financial Corporation",60923
"902","Pharmacist","Trinity University",58000
"903","Pharmacist","YMCA",55955.06
"904","Pharmacist","ADT Security Services, Inc.",70000
"905","Pharmacist","Partners Healthcare Inc",65093.9
"906","Pharmacist","Cushman & Wakefield, Inc.",60389.99
"907","Pharmacist","Starbucks Corporation",76291.34
"908","Pharmacist","Perficient, Inc.",72935.96
